transaction_id,user_id,timestamp,order_value,customer_segment,ab_test_group
6921,5044,2025-02-26 04:24:00,12.18662695462106,Standard,Control
6922,975,2025-01-29 21:26:00,87.68715536720005,Standard,Control
6923,9518,2025-04-15 15:12:00,47.872738161074075,Standard,Control
6924,7193,2025-03-20 05:38:00,47.929513132270294,Standard,Test
6925,9176,2025-03-30 05:31:00,130.87486721372423,High-Value (Power),Test
6926,9081,2025-01-10 02:31:00,12.400292937881161,Standard,Control
6927,11130,2025-02-19 11:47:00,14.06896772231806,Standard,Test
6928,10310,2025-05-06 17:46:00,88.18229430387727,Standard,Control
6929,2673,2025-02-23 04:12:00,39.57085341837476,Standard,Test
6930,13163,2025-02-12 04:52:00,14.252022726509896,Standard,Control
6931,7280,2025-05-08 23:28:00,30.746306229760016,Standard,Test
6932,7532,2025-04-03 00:15:00,49.08279047907161,Standard,Test
6933,9519,2025-02-06 04:55:00,76.02375363670293,High-Value (Power),Test
6934,8663,2025-03-05 08:53:00,39.07192996289096,Standard,Test
6935,1988,2025-02-12 09:33:00,75.67504918453204,Standard,Control
6936,91,2025-01-29 17:19:00,133.81318228068736,Standard,Test
6937,8722,2025-05-19 04:36:00,27.441215680338207,High-Value (Power),Control
6938,12949,2025-05-17 04:42:00,68.42987418567158,Standard,Test
6939,4060,2025-05-07 16:38:00,49.3227388140002,Standard,Control
6940,13027,2025-03-27 03:26:00,42.97632130644439,Standard,Test
6941,2774,2025-04-17 09:22:00,16.395074867435866,Standard,Test
6942,13160,2025-03-21 02:10:00,46.9475067602089,Standard,Test
6943,9879,2025-05-24 02:15:00,21.844253574567023,Standard,Control
6944,8384,2025-03-31 02:49:00,46.74615108929363,Standard,Control
6945,10179,2025-02-17 12:44:00,47.62045465857406,Standard,Control
6946,11816,2025-04-13 09:07:00,90.98441887805838,Standard,Control
6947,7410,2025-01-06 11:50:00,63.210966943677995,Standard,Control
6948,10378,2025-01-12 01:42:00,7.191072346281508,Standard,Test
6949,4441,2025-03-06 07:06:00,34.40175086124043,Standard,Control
6950,7348,2025-03-30 11:55:00,95.09383440792442,Standard,Control
6951,1009,2025-04-01 14:14:00,10.156644848667932,Standard,Control
6952,3784,2025-01-21 09:59:00,30.07035098018274,Standard,Control
6953,6647,2025-01-13 07:05:00,43.25035976455271,Standard,Test
6954,4299,2025-04-30 02:57:00,5.429346875973701,Standard,Control
6955,4669,2025-05-09 09:22:00,43.602690889501865,Standard,Control
6956,4288,2025-02-11 22:21:00,20.096915497246343,Standard,Control
6957,2053,2025-04-05 04:01:00,37.84747728813259,Standard,Control
6958,6010,2025-04-10 20:51:00,39.71170350277511,Standard,Control
6959,11501,2025-01-21 17:21:00,27.007330608577483,Standard,Test
6960,1717,2025-02-24 22:27:00,32.92886307045623,Standard,Control
6961,311,2025-02-16 13:41:00,14.33271911549963,Standard,Test
6962,14885,2025-01-18 08:19:00,30.038451114743207,Standard,Control
6963,14392,2025-02-18 01:33:00,20.91155736398278,Standard,Control
6964,4539,2025-02-26 00:05:00,44.62352338041432,Standard,Control
6965,1261,2025-03-19 00:19:00,34.101714918762866,Standard,Control
6966,13158,2025-02-19 12:56:00,14.160399247637356,Standard,Control
6967,3933,2025-05-22 06:15:00,17.60934299673105,Standard,Control
6968,11461,2025-02-17 01:19:00,17.58987963149955,Standard,Control
6969,585,2025-02-25 06:16:00,31.093037495563166,Standard,Test
6970,13883,2025-02-09 22:56:00,36.55462003086003,Standard,Test
6971,10992,2025-03-27 03:55:00,107.18277752563517,High-Value (Power),Test
6972,13826,2025-05-02 23:58:00,128.74915014961772,High-Value (Power),Control
6973,7617,2025-03-11 22:59:00,21.311055631628854,Standard,Test
6974,8552,2025-05-11 10:43:00,60.83055769041293,High-Value (Power),Control
6975,14012,2025-03-30 20:52:00,11.041994855985665,Standard,Control
6976,2867,2025-01-27 06:00:00,24.649431877142806,Standard,Test
6977,14366,2025-04-10 12:29:00,20.02794403780549,Standard,Test
6978,5899,2025-03-01 13:23:00,208.61724186080733,Standard,Test
6979,2012,2025-04-28 01:00:00,167.49590728414617,Standard,Test
6980,6252,2025-01-07 06:53:00,169.94764754098696,High-Value (Power),Control
6981,4940,2025-02-19 01:55:00,16.101217331430817,Standard,Control
6982,4007,2025-05-08 17:08:00,30.95013410151513,Standard,Control
6983,1626,2025-03-11 11:37:00,40.9851506091206,Standard,Control
6984,10957,2025-02-01 10:26:00,5.730223944745285,Standard,Control
6985,891,2025-03-18 07:03:00,32.330302311652645,Standard,Test
6986,14280,2025-02-26 08:42:00,11.42373579253852,Standard,Control
6987,6079,2025-04-14 02:54:00,25.316577884468348,Standard,Control
6988,13248,2025-05-10 16:26:00,16.68933114806446,Standard,Test
6989,13757,2025-04-28 10:31:00,30.630416788921384,Standard,Test
6990,7037,2025-02-18 07:22:00,23.133768843490078,Standard,Control
6991,13750,2025-02-07 13:03:00,39.067136788947,Standard,Control
6992,8924,2025-04-30 16:59:00,60.253711113440076,Standard,Control
6993,3962,2025-04-29 14:05:00,51.85997756576306,Standard,Test
6994,12894,2025-01-27 14:01:00,146.06484776338655,Standard,Test
6995,2505,2025-05-03 02:35:00,79.6164020038971,High-Value (Power),Control
6996,8807,2025-02-14 19:44:00,101.35536580866119,Standard,Test
6997,3807,2025-05-08 19:09:00,14.73345543776598,Standard,Control
6998,6101,2025-02-04 21:02:00,8.12214463765343,Standard,Control
6999,1720,2025-02-10 03:05:00,50.630021707263566,Standard,Test
7000,12962,2025-05-13 21:24:00,110.28301602008787,Standard,Control
7001,13559,2025-05-30 09:05:00,60.6255224850258,High-Value (Power),Test
7002,6687,2025-05-25 05:06:00,50.47565499466109,Standard,Control
7003,1588,2025-05-17 20:25:00,17.598347421635914,Standard,Test
7004,7001,2025-05-05 10:54:00,79.3525537687322,Standard,Control
7005,9804,2025-04-19 02:36:00,268.1835178690814,High-Value (Power),Test
7006,897,2025-03-26 16:16:00,154.7952529121947,High-Value (Power),Control
7007,5559,2025-01-28 14:30:00,46.76719882892413,High-Value (Power),Test
7008,8470,2025-04-10 20:22:00,45.543614032810126,Standard,Control
7009,4648,2025-03-10 10:01:00,8.636514922714142,Standard,Test
7010,9829,2025-01-17 14:08:00,33.127914565555656,Standard,Control
7011,10351,2025-04-21 13:54:00,17.402777193451872,Standard,Control
7012,2433,2025-03-08 09:05:00,35.90036234648199,Standard,Control
7013,3905,2025-01-08 00:59:00,119.3097976559742,High-Value (Power),Test
7014,13049,2025-03-11 23:08:00,37.19266627674315,Standard,Control
7015,11455,2025-05-30 20:22:00,9.64185371254771,Standard,Test
7016,6838,2025-04-22 19:02:00,12.91609517484267,Standard,Test
7017,1450,2025-03-15 20:38:00,137.47288199275337,Standard,Test
7018,4501,2025-03-07 19:32:00,226.36644195834344,High-Value (Power),Control
7019,5455,2025-05-01 13:00:00,41.94434129772145,Standard,Control
7020,9425,2025-03-05 17:08:00,9.66136171655435,Standard,Test
7021,4118,2025-05-26 10:27:00,148.52607211844912,High-Value (Power),Test
7022,8870,2025-02-06 00:53:00,44.0420118108006,Standard,Test
7023,10851,2025-02-01 21:47:00,23.345234241147995,Standard,Control
7024,2029,2025-03-27 17:48:00,12.876804912737246,Standard,Control
7025,13520,2025-01-28 13:52:00,68.29774511725849,High-Value (Power),Control
7026,14344,2025-03-11 00:41:00,74.12723680408243,Standard,Test
7027,6846,2025-01-16 19:24:00,60.877167262200444,Standard,Control
7028,3759,2025-05-29 09:30:00,72.38564252183743,Standard,Test
7029,5905,2025-02-16 19:50:00,52.24183584077762,Standard,Test
7030,4625,2025-04-20 02:05:00,15.883752176179488,Standard,Control
7031,10230,2025-02-12 10:20:00,8.704675351364088,Standard,Test
7032,10842,2025-04-24 12:50:00,31.43094970066743,Standard,Test
7033,13965,2025-03-17 00:06:00,71.69322368734873,Standard,Control
7034,8849,2025-01-20 01:04:00,74.0581705242738,Standard,Control
7035,166,2025-04-25 03:21:00,50.835333013148066,High-Value (Power),Control
7036,13137,2025-05-22 18:41:00,43.16409087304091,Standard,Test
7037,4592,2025-02-18 03:36:00,18.48175171296881,Standard,Control
7038,590,2025-03-15 21:56:00,26.608910606502178,Standard,Control
7039,4525,2025-05-14 04:21:00,11.937090307235856,Standard,Test
7040,2822,2025-01-28 01:41:00,58.2274407192902,Standard,Test
7041,12451,2025-05-01 03:25:00,49.622975512315115,Standard,Test
7042,6510,2025-05-21 17:16:00,12.844408253035853,Standard,Control
7043,7694,2025-05-03 00:09:00,25.735322119730494,Standard,Control
7044,9455,2025-03-21 19:50:00,9.563959092137782,Standard,Control
7045,72,2025-04-09 02:30:00,29.855817749459526,High-Value (Power),Test
7046,11709,2025-02-06 12:55:00,11.57006555524447,Standard,Test
7047,12943,2025-03-27 17:08:00,33.528072194748006,Standard,Control
7048,3581,2025-05-02 20:49:00,76.7737364634888,High-Value (Power),Control
7049,7963,2025-01-27 19:07:00,34.26342773625762,Standard,Test
7050,269,2025-05-27 15:38:00,21.489766536032473,Standard,Test
7051,9969,2025-02-12 17:38:00,61.8518462163296,Standard,Control
7052,2463,2025-02-24 05:16:00,24.84952090134056,Standard,Control
7053,9461,2025-02-16 18:45:00,278.27042002743696,High-Value (Power),Test
7054,1016,2025-03-18 22:15:00,22.5066255552763,Standard,Test
7055,10915,2025-03-23 10:57:00,52.88572549194943,Standard,Control
7056,9276,2025-02-22 16:54:00,31.212191120208267,Standard,Test
7057,12294,2025-03-30 18:28:00,12.320171326224802,Standard,Control
7058,13270,2025-05-19 10:40:00,114.0416192560784,Standard,Test
7059,14906,2025-04-06 12:55:00,473.1070093592388,High-Value (Power),Control
7060,7985,2025-05-27 03:02:00,31.136030091367054,Standard,Control
7061,407,2025-01-16 08:25:00,27.573588516464167,Standard,Control
7062,7385,2025-03-07 00:11:00,70.04500592592944,Standard,Control
7063,6050,2025-04-03 05:29:00,32.231072312667436,Standard,Control
7064,6170,2025-03-27 14:25:00,57.60295592774858,Standard,Control
7065,7983,2025-01-21 04:52:00,40.34761561015151,Standard,Test
7066,11269,2025-01-05 11:49:00,37.75141464214748,Standard,Control
7067,986,2025-03-08 00:09:00,19.669051086417834,Standard,Test
7068,11796,2025-03-29 05:39:00,71.1532696318078,High-Value (Power),Control
7069,4486,2025-03-03 20:46:00,76.76211021449225,Standard,Test
7070,8902,2025-02-18 15:21:00,105.34647026551278,Standard,Control
7071,2619,2025-04-16 04:22:00,37.66362549780303,Standard,Control
7072,13760,2025-05-10 11:09:00,91.78896368991828,Standard,Control
7073,13042,2025-05-03 00:19:00,17.77802088377822,Standard,Control
7074,6290,2025-02-25 16:09:00,50.76429684505884,Standard,Control
7075,9604,2025-01-24 18:51:00,27.005559374504468,Standard,Test
7076,6929,2025-05-20 18:34:00,33.746448633166125,Standard,Control
7077,5369,2025-01-15 22:32:00,95.64059647740802,High-Value (Power),Control
7078,4622,2025-03-02 04:43:00,27.89223936326665,Standard,Control
7079,9678,2025-04-20 08:03:00,4.089640751234814,Standard,Control
7080,14349,2025-01-03 16:43:00,41.329476529143996,High-Value (Power),Test
7081,11143,2025-01-16 02:43:00,8.090220670123871,Standard,Control
7082,14720,2025-05-12 16:34:00,78.90072803986992,High-Value (Power),Test
7083,12844,2025-01-09 16:55:00,14.145401855707142,Standard,Control
7084,11127,2025-04-20 00:11:00,8.262775897983467,Standard,Test
7085,7567,2025-03-15 03:57:00,51.118248299768354,High-Value (Power),Test
7086,12307,2025-02-13 18:51:00,27.858737117896595,Standard,Test
7087,4671,2025-05-27 03:53:00,358.0689750115868,Standard,Control
7088,7659,2025-03-06 18:35:00,29.447934706352996,Standard,Test
7089,1004,2025-04-14 20:21:00,24.53041392473886,Standard,Test
7090,10659,2025-04-26 23:08:00,37.95289650735659,High-Value (Power),Control
7091,7505,2025-05-01 18:51:00,13.813275001737043,Standard,Control
7092,2467,2025-01-16 13:30:00,66.27891794665304,Standard,Control
7093,10131,2025-02-25 23:35:00,103.2964757096375,Standard,Test
7094,1940,2025-04-13 20:31:00,15.797196652332259,Standard,Test
7095,1636,2025-01-06 04:59:00,37.731791558785524,Standard,Test
7096,9891,2025-04-28 21:42:00,255.91710845062562,Standard,Test
7097,8096,2025-05-24 20:27:00,150.31455956072497,Standard,Control
7098,6266,2025-01-09 07:45:00,40.34510735497511,Standard,Control
7099,12720,2025-05-17 03:59:00,15.40878643359054,Standard,Control
7100,10284,2025-02-28 02:30:00,14.783561828713873,Standard,Control
7101,1896,2025-03-10 23:46:00,20.918262168713074,High-Value (Power),Test
7102,14232,2025-02-04 05:52:00,32.60911705497593,Standard,Control
7103,13629,2025-04-20 07:45:00,134.42379673724076,Standard,Test
7104,6525,2025-02-09 10:53:00,18.945968183705247,Standard,Test
7105,12433,2025-03-25 23:15:00,26.386256651522185,Standard,Test
7106,11591,2025-01-13 00:52:00,31.152423656469878,Standard,Test
7107,14699,2025-03-21 05:50:00,33.45664093810541,Standard,Test
7108,1074,2025-02-08 12:18:00,16.01589506181167,Standard,Test
7109,5185,2025-03-25 19:04:00,29.289503131658037,Standard,Control
7110,2403,2025-03-06 04:55:00,42.47375644886194,Standard,Test
7111,4896,2025-05-15 21:41:00,48.074029113995294,Standard,Test
7112,7332,2025-05-15 06:17:00,43.513775092939056,Standard,Control
7113,11405,2025-02-21 14:27:00,17.46331774407744,Standard,Test
7114,12230,2025-03-09 16:56:00,31.46913497252883,Standard,Control
7115,9344,2025-03-08 00:02:00,42.52751445166907,Standard,Test
7116,10638,2025-02-27 08:29:00,76.29674814026303,Standard,Test
7117,1957,2025-04-10 12:56:00,50.42462164880084,Standard,Test
7118,7024,2025-01-16 01:41:00,14.307442003772486,Standard,Control
7119,12751,2025-05-28 13:18:00,34.963469848352865,Standard,Control
7120,14063,2025-01-21 06:26:00,45.76448748626284,Standard,Test
7121,14334,2025-01-21 01:31:00,48.617576882079554,Standard,Control
7122,3908,2025-01-28 19:16:00,53.9524744036714,Standard,Control
7123,808,2025-03-12 08:24:00,51.23497410321279,Standard,Test
7124,8379,2025-03-14 11:26:00,33.18909814465178,High-Value (Power),Test
7125,14032,2025-05-28 15:33:00,14.735947357060125,Standard,Control
7126,4828,2025-04-26 19:48:00,298.0729361819217,High-Value (Power),Test
7127,14224,2025-02-27 10:56:00,15.230199000209405,Standard,Test
7128,13502,2025-02-11 03:42:00,41.7665543676863,Standard,Test
7129,13700,2025-04-07 06:55:00,20.127826462188487,Standard,Control
7130,4525,2025-03-03 10:07:00,73.07638176598998,Standard,Test
7131,9500,2025-04-22 06:15:00,78.81442476622165,Standard,Control
7132,2285,2025-03-28 06:44:00,15.835101571131931,Standard,Control
7133,5314,2025-05-14 12:45:00,203.3883441093637,High-Value (Power),Control
7134,13599,2025-04-02 22:25:00,66.37781031415837,Standard,Test
7135,13059,2025-02-01 18:07:00,52.94581119850186,Standard,Test
7136,758,2025-01-05 23:38:00,27.47335545242189,Standard,Control
7137,12424,2025-05-08 05:29:00,8.352599571863406,Standard,Control
7138,4888,2025-04-02 20:45:00,294.44997989737067,High-Value (Power),Test
7139,3855,2025-03-01 03:24:00,20.139026962949593,Standard,Test
7140,12459,2025-01-02 01:28:00,27.628613590920377,Standard,Test
7141,10399,2025-04-17 23:14:00,48.111535517820045,Standard,Control
7142,14537,2025-03-17 15:20:00,51.577352146268524,High-Value (Power),Control
7143,3559,2025-03-17 11:34:00,13.555526519426012,Standard,Control
7144,9773,2025-05-08 13:08:00,16.70671049323937,Standard,Control
7145,962,2025-05-28 19:44:00,15.782989370286076,Standard,Test
7146,3848,2025-03-04 16:03:00,13.778063258060005,Standard,Control
7147,6727,2025-01-19 18:56:00,32.873844738990144,Standard,Control
7148,3576,2025-01-22 09:22:00,39.223710074095706,Standard,Test
7149,9068,2025-03-29 02:02:00,66.41594247197239,High-Value (Power),Test
7150,2419,2025-03-04 23:56:00,34.69427300469876,Standard,Test
7151,4199,2025-03-15 04:04:00,3.6898533944465344,Standard,Control
7152,1002,2025-02-01 02:32:00,146.52598720722813,High-Value (Power),Test
7153,5245,2025-05-24 00:14:00,34.951533146524575,Standard,Test
7154,11577,2025-02-17 04:04:00,79.2767330359498,Standard,Test
7155,7120,2025-01-23 09:26:00,44.67335972112423,Standard,Control
7156,4067,2025-02-11 14:58:00,51.098673429429276,Standard,Test
7157,2846,2025-04-13 00:51:00,18.901341780736512,Standard,Test
7158,9674,2025-01-11 13:42:00,8.122668327107966,Standard,Control
7159,11494,2025-03-29 03:46:00,32.70480771046442,Standard,Test
7160,8850,2025-04-24 10:03:00,9.67362413594741,Standard,Control
7161,5317,2025-03-28 09:52:00,34.6694338383423,Standard,Control
7162,10973,2025-01-09 16:44:00,48.76206807047037,Standard,Control
7163,423,2025-04-09 18:00:00,30.40483928008706,Standard,Test
7164,6716,2025-03-04 05:37:00,15.128729096522564,Standard,Test
7165,11874,2025-01-20 12:04:00,132.30373763063355,Standard,Control
7166,4267,2025-02-16 08:51:00,26.251208043179542,Standard,Control
7167,7550,2025-01-06 09:44:00,73.80143701657796,Standard,Test
7168,6317,2025-04-17 13:16:00,114.01952730132835,Standard,Test
7169,2711,2025-04-10 03:38:00,92.97214460565402,Standard,Control
7170,8645,2025-04-21 14:48:00,56.88985959428047,Standard,Control
7171,10590,2025-02-18 06:03:00,133.73206797412422,Standard,Control
7172,8070,2025-05-14 21:58:00,44.14797805254116,Standard,Control
7173,10168,2025-02-01 02:56:00,259.4999186784802,High-Value (Power),Control
7174,1658,2025-02-12 21:47:00,39.22727945681665,Standard,Test
7175,2542,2025-02-14 09:36:00,16.762089168022378,Standard,Control
7176,6764,2025-02-19 17:57:00,38.355414695665964,Standard,Test
7177,3076,2025-02-20 22:23:00,36.90337119142877,High-Value (Power),Test
7178,3165,2025-01-30 12:01:00,35.979884553731026,Standard,Test
7179,11159,2025-03-28 20:37:00,24.572683228741937,Standard,Control
7180,2054,2025-03-07 09:40:00,67.21973916787846,Standard,Control
7181,8480,2025-01-15 14:37:00,97.94271247817329,Standard,Control
7182,5738,2025-05-14 11:57:00,49.01653666826853,High-Value (Power),Test
7183,3218,2025-01-24 06:16:00,45.52201674930593,Standard,Control
7184,12047,2025-03-26 19:25:00,46.08358643979775,Standard,Test
7185,1448,2025-05-20 22:27:00,334.85197519209794,High-Value (Power),Control
7186,6010,2025-05-02 22:03:00,68.00295852746218,Standard,Test
7187,608,2025-03-26 20:02:00,81.19206167694828,Standard,Test
7188,4553,2025-02-10 18:18:00,45.28839264193846,Standard,Control
7189,1765,2025-04-02 04:31:00,43.98654629577211,High-Value (Power),Control
7190,9418,2025-03-27 10:48:00,18.640581710708133,Standard,Test
7191,9428,2025-03-18 09:10:00,163.618822858587,High-Value (Power),Control
7192,9222,2025-03-28 02:34:00,12.066422396677687,Standard,Test
7193,2672,2025-03-05 20:46:00,22.075910135346422,Standard,Control
7194,6520,2025-04-16 22:49:00,24.82529378305537,Standard,Test
7195,3963,2025-05-26 01:06:00,30.52075320887764,Standard,Control
7196,12735,2025-01-05 18:02:00,45.184820916911605,Standard,Test
7197,13123,2025-03-17 12:51:00,149.42253586487115,High-Value (Power),Test
7198,3178,2025-01-16 02:55:00,189.13744345855847,High-Value (Power),Control
7199,3723,2025-03-07 02:15:00,15.808102563863347,Standard,Test
7200,4907,2025-01-21 15:30:00,24.21228296614849,Standard,Test
7201,13713,2025-05-23 11:19:00,47.92723741437259,Standard,Test
7202,7264,2025-01-30 05:21:00,13.291057849569475,Standard,Test
7203,13700,2025-03-21 13:00:00,60.38735680574073,Standard,Test
7204,5055,2025-01-01 02:50:00,36.168639658201066,Standard,Test
7205,9668,2025-05-09 11:19:00,11.619755844934794,Standard,Control
7206,11089,2025-05-21 01:00:00,64.99927129879366,Standard,Control
7207,809,2025-04-27 07:52:00,39.9620663413714,Standard,Test
7208,9171,2025-05-21 13:23:00,140.85087273751776,Standard,Test
7209,10656,2025-04-06 15:56:00,82.65909412257741,Standard,Test
7210,726,2025-03-26 20:41:00,9.048984799649274,Standard,Test
7211,10694,2025-05-23 10:01:00,26.696466128227975,Standard,Control
7212,11555,2025-03-26 04:27:00,37.460867171039816,Standard,Test
7213,7702,2025-03-17 18:12:00,41.268680123005495,Standard,Test
7214,1217,2025-02-11 19:43:00,15.751211185522106,Standard,Control
7215,4052,2025-05-10 17:11:00,35.44029682642906,Standard,Test
7216,2198,2025-02-23 01:27:00,26.50013908876452,Standard,Control
7217,14192,2025-05-21 08:44:00,16.791447695653282,Standard,Test
7218,2807,2025-02-27 09:34:00,22.270437682943996,Standard,Control
7219,8971,2025-03-28 11:26:00,22.648863961257682,Standard,Test
7220,973,2025-03-28 01:13:00,144.5696710915868,Standard,Control
7221,11003,2025-02-07 09:40:00,84.51153503368401,Standard,Control
7222,5635,2025-03-10 03:42:00,41.77964428966928,Standard,Test
7223,13705,2025-05-09 06:25:00,8.605726244999646,Standard,Test
7224,7484,2025-04-23 21:48:00,102.2105741185573,Standard,Test
7225,2124,2025-05-02 12:12:00,6.550386863727462,Standard,Control
7226,8791,2025-02-24 07:36:00,11.832263978663407,Standard,Control
7227,11534,2025-01-07 01:31:00,9.821203408989337,Standard,Test
7228,225,2025-01-10 05:35:00,15.635908344175803,Standard,Control
7229,13842,2025-03-15 15:34:00,444.8638098046256,High-Value (Power),Control
7230,14449,2025-02-27 10:01:00,61.83822216808539,Standard,Control
7231,14587,2025-04-08 16:33:00,40.69196601971829,Standard,Control
7232,9033,2025-02-09 15:09:00,116.75223902312501,High-Value (Power),Test
7233,1815,2025-05-09 23:44:00,15.6462286928041,Standard,Test
7234,13002,2025-02-18 08:04:00,63.850956438169334,Standard,Test
7235,1107,2025-05-24 10:26:00,106.27660706028699,Standard,Control
7236,125,2025-01-21 01:05:00,68.0047869529185,Standard,Test
7237,3247,2025-03-30 03:20:00,54.43519481470467,Standard,Control
7238,13381,2025-05-18 16:55:00,74.26765007682485,Standard,Control
7239,2932,2025-02-21 19:41:00,34.96011245631649,Standard,Control
7240,13568,2025-02-03 14:21:00,6.752778521178648,Standard,Control
7241,14039,2025-03-27 22:19:00,82.4474279519937,Standard,Control
7242,12318,2025-05-16 18:18:00,14.354026200204002,Standard,Control
7243,14617,2025-03-10 15:52:00,33.87961790608418,Standard,Control
7244,2972,2025-02-14 20:25:00,495.3109343276867,High-Value (Power),Test
7245,2018,2025-03-03 19:50:00,32.49579961941552,Standard,Test
7246,7416,2025-05-29 19:04:00,122.72260126130223,Standard,Control
7247,2416,2025-02-22 01:36:00,130.99397568953944,High-Value (Power),Control
7248,12783,2025-05-01 17:56:00,16.95695301121483,Standard,Test
7249,3097,2025-01-09 16:44:00,31.120893853415858,Standard,Test
7250,1610,2025-03-16 04:10:00,21.590857507931176,Standard,Test
7251,718,2025-04-14 05:48:00,79.17035958150213,Standard,Control
7252,3562,2025-05-04 10:33:00,100.33237791654804,High-Value (Power),Test
7253,9209,2025-03-02 23:54:00,58.826782266435465,Standard,Test
7254,11758,2025-05-04 15:17:00,45.25809633623521,Standard,Control
7255,13626,2025-04-05 00:29:00,26.602005464919547,High-Value (Power),Test
7256,12894,2025-04-02 09:55:00,18.29505703804862,Standard,Test
7257,12663,2025-01-15 10:54:00,34.3847978945386,Standard,Test
7258,6783,2025-02-22 07:39:00,24.915189594324232,Standard,Control
7259,10153,2025-01-23 05:25:00,131.65726762911623,High-Value (Power),Control
7260,1049,2025-04-19 18:30:00,51.901250238659564,Standard,Test
7261,9550,2025-01-07 13:26:00,78.71807876958673,Standard,Test
7262,11619,2025-04-14 07:12:00,151.0440193516976,High-Value (Power),Test
7263,8308,2025-02-17 08:27:00,36.45055723496505,Standard,Control
7264,10288,2025-02-18 02:47:00,53.48756173287965,Standard,Test
7265,7906,2025-03-23 03:47:00,20.248927420423968,Standard,Control
7266,9994,2025-05-10 14:39:00,39.95065063412269,Standard,Test
7267,10339,2025-04-06 23:50:00,46.36004737300671,Standard,Control
7268,5579,2025-05-01 12:29:00,35.90940678528193,Standard,Test
7269,13835,2025-01-18 07:46:00,114.32310079550894,High-Value (Power),Control
7270,1621,2025-03-29 05:23:00,57.263813200940916,Standard,Control
7271,6549,2025-03-01 14:21:00,15.060163072554415,Standard,Control
7272,7382,2025-02-18 11:17:00,16.96749288088434,Standard,Control
7273,4781,2025-03-21 23:26:00,28.040959121474017,Standard,Control
7274,11143,2025-02-22 09:35:00,78.20948747027609,Standard,Test
7275,14839,2025-02-02 00:57:00,37.20613692608925,High-Value (Power),Control
7276,3793,2025-02-19 01:03:00,74.52153506856234,Standard,Control
7277,13760,2025-05-11 02:04:00,102.78919222604902,Standard,Test
7278,2942,2025-03-02 06:19:00,39.33951740221882,Standard,Control
7279,5696,2025-05-18 01:05:00,14.307403028100719,Standard,Test
7280,6402,2025-01-30 19:54:00,8.791958141556044,Standard,Test
7281,14457,2025-04-30 22:47:00,626.723284136585,High-Value (Power),Test
7282,13098,2025-01-10 03:11:00,12.586885804166712,Standard,Control
7283,9170,2025-04-04 19:09:00,22.070292270428393,Standard,Test
7284,6198,2025-04-09 05:43:00,7.665442299979109,Standard,Test
7285,11259,2025-01-20 05:58:00,6.337722371089736,Standard,Test
7286,5451,2025-04-09 08:06:00,57.07379669530125,Standard,Test
7287,8976,2025-05-03 05:29:00,20.760111339813495,Standard,Test
7288,8433,2025-02-20 03:04:00,229.08454594667126,High-Value (Power),Control
7289,5875,2025-03-20 08:25:00,25.149919025634095,Standard,Test
7290,1554,2025-01-03 11:08:00,87.76509255477717,Standard,Control
7291,12771,2025-03-21 16:39:00,25.50971281479368,Standard,Control
7292,1013,2025-02-11 01:57:00,71.31855093691497,Standard,Control
7293,8379,2025-01-21 10:41:00,52.327007225213336,High-Value (Power),Control
7294,1882,2025-05-15 20:26:00,17.650907762826407,Standard,Test
7295,6800,2025-02-04 00:29:00,15.395993996690812,Standard,Test
7296,14598,2025-02-24 04:16:00,20.06632768606766,Standard,Control
7297,13241,2025-05-05 03:01:00,31.007941051472425,High-Value (Power),Control
7298,13676,2025-04-21 05:41:00,14.693776941755464,Standard,Control
7299,4587,2025-03-18 06:17:00,15.135014750110447,Standard,Control
7300,8623,2025-01-15 06:22:00,155.85474800389883,Standard,Control
7301,8431,2025-05-17 13:56:00,29.64829370521997,Standard,Control
7302,6448,2025-02-28 19:34:00,24.019875799371537,Standard,Control
7303,2346,2025-04-18 06:08:00,60.04830769713105,Standard,Control
7304,76,2025-04-17 19:22:00,22.937343881241564,Standard,Test
7305,9549,2025-01-24 01:11:00,42.101330611746896,Standard,Control
7306,14212,2025-04-21 08:24:00,56.09298607509621,Standard,Test
7307,5878,2025-04-16 02:38:00,53.70088230029448,Standard,Control
7308,6786,2025-05-30 00:13:00,32.227519752565925,Standard,Test
7309,4923,2025-01-05 16:58:00,36.004533887741786,Standard,Control
7310,8091,2025-05-07 21:36:00,44.01973545450805,Standard,Control
7311,2331,2025-03-23 03:30:00,50.53078915622577,Standard,Test
7312,4687,2025-03-12 14:17:00,43.49093009292289,Standard,Control
7313,14408,2025-03-20 12:25:00,37.52335294449692,Standard,Test
7314,1903,2025-03-06 02:11:00,15.594842766553905,Standard,Control
7315,14199,2025-01-09 21:55:00,51.81123236231025,Standard,Test
7316,12206,2025-05-02 06:55:00,12.563904029476447,Standard,Test
7317,4671,2025-03-29 23:20:00,33.809959447140464,Standard,Test
7318,7144,2025-05-26 21:59:00,130.15951921913512,High-Value (Power),Control
7319,13180,2025-03-07 05:44:00,10.257154525546161,Standard,Control
7320,2060,2025-05-21 07:54:00,18.42807363829411,Standard,Control
7321,141,2025-01-13 00:45:00,92.37746163843808,Standard,Test
7322,1790,2025-05-23 16:20:00,17.183546305741004,Standard,Test
7323,11819,2025-01-23 01:06:00,52.68103625124028,Standard,Control
7324,17,2025-04-24 03:25:00,12.751212073358278,Standard,Test
